hostname,planet_count,min_period,max_period,min_distance,max_distance,discovery_year,system_distance,ra,dec
TOI-1231,1,24.245586,24.245586,0.1288,0.1288,2021,27.6227,156.74726,-52.4678724
TOI-1235,1,3.444714,3.444714,0.03845,0.03845,2020,39.6345,152.2182549,69.2766204
TOI-1244,1,6.400316483,6.400316483,0.060694,0.060694,2024,102.551,256.279559,69.519093
TOI-1248,1,4.3601561,4.3601561,0.051,0.051,2024,168.735,259.0235918,63.1056072
TOI-1249,1,13.079151,13.079151,0.109,0.109,2024,139.49,200.5615762,66.3085331
TOI-1259 A,1,3.477978,3.477978,0.0407,0.0407,2021,118.106,282.1001665,79.2564761
TOI-1268,1,8.1577094,8.1577094,0.0711,0.0711,2022,109.557,198.3885831,62.3053799
TOI-1269,1,4.2529913,4.2529913,0.0496,0.0496,2024,172.138,249.6966397,64.559181
TOI-1273,1,4.631296,4.631296,0.0549,0.0549,2024,177.118,214.1208564,58.3902534
TOI-1278,1,14.47567,14.47567,0.095,0.095,2021,75.5759,320.4784442,35.648625
TOI-1279,1,9.61419,9.61419,0.085,0.085,2024,107.055,185.0628734,56.2014094
TOI-128,1,4.9404681,4.9404681,0.05381019,0.05381019,2024,68.4727,79.5209381,-80.964384
TOI-1295,1,3.1968838,3.1968838,0.047,0.047,2024,388.227,256.6722026,67.8715032
TOI-1296,1,3.9443736,3.9443736,0.051,0.051,2021,323.265,256.7706392,70.2384806
TOI-1298,1,4.537143,4.537143,0.057,0.057,2021,319.036,241.3229012,70.1900397
TOI-1301,1,6.096407209,6.096407209,0.059866,0.059866,2024,90.8693,275.8625432,71.5817479
TOI-132,1,2.1097019,2.1097019,0.026,0.026,2020,163.678,338.3996623,-43.436872
TOI-1333,1,4.720219,4.720219,0.0626,0.0626,2021,200.492,325.0145363,48.4067674
TOI-1411,1,1.4520527,1.4520527,0.02122,0.02122,2022,32.4778,232.946047,47.0555507
TOI-1416,1,1.0697568,1.0697568,0.019,0.019,2023,55.0135,216.9234892,41.9529862
TOI-1420,1,6.9561063,6.9561063,0.071,0.071,2023,201.918,322.9418092,66.3490054
TOI-1422,1,12.9972,12.9972,0.108,0.108,2022,155.141,354.240829,39.6392793
TOI-1431,1,2.650237,2.650237,0.046,0.046,2021,148.925,316.2036922,55.5880221
TOI-1437,1,18.840942,18.840942,0.14,0.14,2024,103.297,256.1387513,56.842549
TOI-1439,1,27.644,27.644,0.192,0.192,2024,230.306,241.7639371,67.8776404
TOI-1442,1,0.4090677,0.4090677,0.0071,0.0071,2022,41.1659,287.2921006,74.1742762
TOI-1443,1,23.540678,23.540678,0.147,0.147,2024,85.8034,297.398678,76.1391776
TOI-1444,1,0.4702743,0.4702743,0.0116,0.0116,2021,125.463,305.4749252,70.9437054
TOI-1448,1,8.112245,8.112245,0.0567,0.0567,2024,73.3345,316.324003,57.7710946
TOI-1451,1,16.537944,16.537944,0.127,0.127,2024,91.9362,186.5242821,61.2589289
TOI-1452,1,11.06201,11.06201,0.061,0.061,2022,30.5212,290.1739741,73.1951082
TOI-1467,1,5.97114713,5.97114713,0.050748,0.050748,2024,37.4418,19.1146441,49.2331382
TOI-1472,1,6.36381,6.36381,0.065,0.065,2024,121.84,14.1142611,48.6375168
TOI-1478,1,10.1802117,10.1802117,0.0818,0.0818,2021,152.892,126.4337428,-13.5595485
TOI-150,1,5.857487,5.857487,0.07037,0.07037,2019,336.267,112.965421,-73.6060358
TOI-1518,1,1.902603,1.902603,0.0389,0.0389,2021,225.888,352.2675207,67.0348062
TOI-157,1,2.0845435,2.0845435,0.03138,0.03138,2020,355.683,73.7014398,-76.6806061
TOI-1601,1,5.33175,5.33175,0.069,0.069,2021,336.608,38.361569,41.0134321
TOI-163,1,4.231306,4.231306,0.058,0.058,2019,411.719,79.7682532,-71.8955269
TOI-1630,1,12.055734733,12.055734733,0.101151,0.101151,2024,66.0929,352.0166759,75.5526069
TOI-1634,1,0.9893455,0.9893455,0.01545,0.01545,2021,35.2736,56.3906096,37.1122803
TOI-1659,1,5.877556328,5.877556328,0.065757,0.065757,2024,122.494,277.9251938,82.3059487
TOI-1680,1,4.8026345,4.8026345,0.03144,0.03144,2023,37.2209,292.313979,65.9738018
TOI-1683,1,3.0575356,3.0575356,0.036507593,0.036507593,2024,51.1884,65.9796504,27.8223701
TOI-1685,1,0.66913924,0.66913924,0.01138,0.01138,2021,37.6153,68.5939529,43.0370395
TOI-169,1,2.2554477,2.2554477,0.03524,0.03524,2020,407.84,16.7786879,-75.1989452
TOI-1691,1,16.736888935,16.736888935,0.129365,0.129365,2024,111.445,272.4041179,86.860343
TOI-1693,1,1.7666957,1.7666957,0.0226,0.0226,2022,30.7947,90.3083455,34.7730904
TOI-1695,1,3.1342791,3.1342791,0.033548,0.033548,2022,45.1309,21.9217346,72.2966148
TOI-1696,1,2.500311,2.500311,0.0229,0.0229,2022,64.9172,65.280648,48.8198312
TOI-1710,1,24.283377,24.283377,0.166,0.166,2022,81.2271,94.2838373,76.21102
TOI-1716,1,8.082376554,8.082376554,0.080496,0.080496,2024,104.158,105.0833291,56.8241941
TOI-172,1,9.47725,9.47725,0.0914,0.0914,2019,342.831,316.6318791,-26.6928654
TOI-1723,1,13.727012643,13.727012643,0.113496,0.113496,2024,100.727,116.7971978,68.4766845
TOI-1728,1,3.49151,3.49151,0.0391,0.0391,2020,60.798,120.6116787,64.7971531
TOI-1739,1,8.303341406,8.303341406,0.073872,0.073872,2024,70.9819,240.172481,83.2586589
TOI-1742,1,21.269084,21.269084,0.154,0.154,2024,72.8871,257.3288678,71.8766724
TOI-1744,1,22.341702927,22.341702927,0.164086,0.164086,2024,114.39,294.2910707,60.881302
TOI-1751,1,37.46852,37.46852,0.215,0.215,2024,113.335,243.4888534,63.5335297
TOI-1753,1,5.3846104,5.3846104,0.059,0.059,2024,226.671,252.4698351,61.1735768
TOI-1758,1,20.705074685,20.705074685,0.141409,0.141409,2024,96.6215,354.741581,75.6852317
TOI-1759,1,18.85019,18.85019,0.1177,0.1177,2022,40.0654,326.8516615,62.7538164
TOI-1768,1,7.337703649,7.337703649,0.076381,0.076381,2024,157.597,152.1027826,55.5399599
TOI-1772,1,8.054246874,8.054246874,0.078375,0.078375,2024,97.7562,156.837704,34.3909497
TOI-1775,1,10.2405549,10.2405549,0.08,0.08,2024,149.234,150.1151015,39.4577506
TOI-1776,1,2.799868,2.799868,0.0378,0.0378,2024,44.647,164.7772913,40.9837182
TOI-1777,1,14.650111974,14.650111974,0.119466,0.119466,2024,79.7665,151.807032,46.1148814
TOI-1789,1,3.208664,3.208664,0.04882,0.04882,2021,229.067,142.743406,26.5399951
TOI-1794,1,8.765528,8.765528,0.082,0.082,2024,155.791,203.3974857,49.0608433
TOI-1799,1,7.094570865,7.094570865,0.072502,0.072502,2024,62.1274,167.2329152,34.3030149
TOI-1801,1,10.64387,10.64387,0.075,0.075,2023,30.6796,175.5755995,23.0270335
TOI-1806,1,15.1454693,15.1454693,0.087735044,0.087735044,2024,55.5211,166.1181474,30.4585763
TOI-1807,1,0.54937097,0.54937097,0.0122,0.0122,2021,42.5775,201.2826259,38.9223671
TOI-181,1,4.532,4.532,0.0539,0.0539,2023,96.2338,352.1725409,-34.4914099
TOI-1811,1,3.7130765,3.7130765,0.04389,0.04389,2023,128.23,188.9223576,27.2143766
TOI-1820,1,4.860674,4.860674,0.061,0.061,2022,248.504,187.6867207,27.4520016
TOI-1823,1,38.8,38.8,0.212,0.212,2024,71.6456,196.2197201,63.753261
TOI-1824,1,22.808533,22.808533,0.151,0.151,2024,59.4314,197.7312286,61.7448492
TOI-1842,1,9.5739181,9.5739181,0.1,0.1,2021,223.465,201.9626552,9.0306437
TOI-1846,1,3.9306737,3.9306737,0.03646,0.03646,2025,47.2496,257.9549645,54.5278483
TOI-1853,1,1.2436258,1.2436258,0.0213,0.0213,2023,165.105,211.4593468,16.9923703
TOI-1855,1,1.36414864,1.36414864,0.02398,0.02398,2024,176.833,205.3539534,17.6868719
TOI-1859,1,63.48347,63.48347,0.337,0.337,2023,224.385,279.8317644,69.5228726
TOI-1860,1,1.0662107,1.0662107,0.0204,0.0204,2022,45.864,226.4567308,64.0476821
TOI-1883,1,4.50638,4.50638,0.0468,0.0468,2024,115.369,134.0892456,-12.9306438
TOI-1898,1,45.52234,45.52234,0.269,0.269,2024,79.6682,144.5553,23.5467464
TOI-1899,1,29.090312,29.090312,0.1525,0.1525,2020,128.438,299.4268472,40.1433462
TOI-1937 A,1,0.94667944,0.94667944,0.01932,0.01932,2023,415.135,116.3707214,-52.3832587
TOI-198,1,10.2152,10.2152,0.1,0.1,2023,23.7262,2.2715087,-27.1217452
TOI-1994,1,4.0337142,4.0337142,0.0613,0.0613,2024,515.603,147.1745753,-51.756564
TOI-2005,1,17.305904,17.305904,0.16,0.16,2025,328.475,164.031654,-43.3766967
TOI-2010,1,141.834025,141.834025,0.5516,0.5516,2023,109.19,292.1669417,53.4873694
TOI-2019,1,15.3444,15.3444,0.128,0.128,2024,198.007,234.4317651,48.955206
TOI-2025,1,8.8720982,8.8720982,0.0892,0.0892,2022,335.985,282.7952558,82.2454143
TOI-2031 A,1,5.71548654,5.71548654,0.066,0.066,2025,276.105,331.1178077,81.5659509
TOI-206,1,0.7363104,0.7363104,0.0112,0.0112,2022,47.7465,73.7382202,-62.521874
TOI-2068,1,7.768915,7.768915,0.0632,0.0632,2024,52.9328,186.27356,60.4183455
TOI-2081,1,10.50534,10.50534,0.0752,0.0752,2022,62.3446,264.3022634,53.0255666
TOI-2084,1,6.0784247,6.0784247,0.05006,0.05006,2023,114.549,259.2545389,72.7470231
TOI-2088,1,124.72997,124.72997,0.472,0.472,2024,126.46,261.3748943,75.8822796
TOI-2107,1,2.4545467,2.4545467,0.03515,0.03515,2024,236.705,286.7965405,-58.6968348
TOI-2109,1,0.67247414,0.67247414,0.01791,0.01791,2021,262.041,253.1862971,16.5799153
TOI-2120,1,5.7998164,5.7998164,0.0377,0.0377,2024,32.1755,23.507315,65.5139877
TOI-2128,1,16.34136,16.34136,0.127,0.127,2024,36.578,256.9817998,32.1053027
TOI-2136,1,7.851928,7.851928,0.057,0.057,2022,33.3631,281.1763433,36.5631318
TOI-2141,1,18.26157,18.26157,0.133,0.133,2023,77.682,258.7623456,18.3403449
TOI-2145,1,10.261127,10.261127,0.111,0.111,2023,224.731,263.7580753,40.6950428
TOI-2152,1,3.3773512,3.3773512,0.05064,0.05064,2023,303.006,26.3389717,77.7901231
TOI-2154,1,3.8240801,3.8240801,0.0513,0.0513,2023,296.46,71.0281482,84.3642652
TOI-2158,1,8.60077,8.60077,0.075,0.075,2022,198.473,276.8100527,20.5268868
TOI-2169 A,1,8.2148282,8.2148282,0.0896,0.0896,2025,351.487,279.1701117,23.2586193
TOI-2180,1,260.79,260.79,0.828,0.828,2022,116.685,277.94363,56.6506789
TOI-2193 A,1,2.1225735,2.1225735,0.03319,0.03319,2022,337.064,313.691232,-72.8046404
TOI-2196,1,1.1947268,1.1947268,0.02234,0.02234,2022,259.947,312.3400744,-70.4850723
TOI-220,1,10.695264,10.695264,0.08911,0.08911,2021,90.7402,91.7996988,-61.9972098
TOI-2207,1,8.001968,8.001968,0.0854,0.0854,2022,373.345,307.5966925,-44.8876181
TOI-2211,1,3.092686757,3.092686757,0.04011,0.04011,2024,70.2932,308.5390859,-29.6726127
TOI-2236,1,3.5315902,3.5315902,0.05009,0.05009,2022,355.59,20.1660113,-86.979965
TOI-2257,1,35.189346,35.189346,0.145,0.145,2021,57.7911,194.7396141,77.6617157
TOI-2260,1,0.3524728,0.3524728,0.0097,0.0097,2022,101.251,247.6669998,49.0467891
TOI-2266,1,2.326318,2.326318,0.02,0.02,2024,51.6004,245.2800398,31.5770413
TOI-2274,1,2.67963,2.67963,0.05,0.05,2024,48.876,277.459311,40.5414117
TOI-2285,1,13.635109,13.635109,0.1363,0.1363,2021,42.409,332.5632644,58.7060934
TOI-2328,1,17.10197,17.10197,0.127,0.127,2025,231.782,31.6907424,-81.247376
TOI-2338,1,22.65398,22.65398,0.158,0.158,2023,313.996,81.3445824,-34.6682491
TOI-2346,1,3.3312029,3.3312029,0.0473,0.0473,2025,437.484,88.0929073,-13.3724686
TOI-2364,1,4.0197517,4.0197517,0.04871,0.04871,2023,219.614,89.1300265,-5.0120298
TOI-2368,1,5.1750073,5.1750073,0.05649,0.05649,2024,210.915,134.9576234,-48.4884929
TOI-237,1,5.436098,5.436098,0.0341,0.0341,2020,38.0749,353.2435381,-29.416487
TOI-2373,1,13.33668,13.33668,0.112,0.112,2023,508.686,61.6862197,-16.7557546
TOI-2374,1,4.31361,4.31361,0.0471,0.0471,2024,134.655,319.4982407,-22.0498228
TOI-2379,1,5.4693827,5.4693827,0.05263,0.05263,2024,211.247,358.0920465,-53.043156
TOI-2382,1,4.6612061,4.6612061,0.059,0.059,2025,434.92,356.3751852,-16.114124
TOI-2384,1,2.13570304,2.13570304,0.02793,0.02793,2024,191.51,36.1561463,-65.0001957
TOI-2406,1,3.0766891,3.0766891,0.02267,0.02267,2021,55.419,8.8060544,-3.3720833
TOI-2407,1,2.702969,2.702969,0.033,0.033,2025,92.4366,49.746545,-46.458025
TOI-2411,1,0.7826942,0.7826942,0.0144,0.0144,2022,59.5362,20.9224567,-8.7017944
TOI-2416,1,8.275479,8.275479,0.0831,0.0831,2023,557.733,57.3389409,-60.7871861
TOI-2420,1,5.842641,5.842641,0.0684,0.0684,2024,435.174,14.8268138,-19.7711643
TOI-2421,1,4.3474032,4.3474032,0.0543,0.0543,2022,327.927,33.1540208,-35.3909182
TOI-2427,1,1.3060011,1.3060011,0.0202,0.0202,2022,28.5147,52.2917315,-31.3628665
TOI-244,1,7.397225,7.397225,0.0559,0.0559,2023,22.0337,10.5697537,-36.7179743
TOI-2443,1,15.66858,15.66858,0.105,0.105,2023,23.9258,40.1798608,1.1996757
TOI-2445,1,0.3711281,0.3711281,0.0064,0.0064,2022,48.582,43.3161555,0.0523366
TOI-2447,1,69.33684,69.33684,0.347,0.347,2024,148.987,70.9975864,-31.9066369
TOI-2485,1,11.23479,11.23479,0.1093,0.1093,2024,397.953,205.2043217,22.9839692
TOI-2497,1,10.655669,10.655669,0.1166,0.1166,2023,285.289,90.0625878,11.8840577
TOI-2498,1,3.738252,3.738252,0.0491,0.0491,2023,275.265,95.4162204,11.2516477
TOI-251,1,4.93777,4.93777,0.05741,0.05741,2021,99.523,353.0620655,-37.2558629
TOI-2524,1,7.18585,7.18585,0.073,0.073,2023,438.842,160.8868435,-1.9126984
TOI-2529,1,64.5949,64.5949,0.327,0.327,2024,296.271,118.9945352,-52.3548332
TOI-2567,1,5.983944,5.983944,0.0672,0.0672,2022,504.775,288.4656683,66.3479375
TOI-257,1,18.38818,18.38818,0.1528,0.1528,2021,76.9028,47.5172608,-50.8322632
TOI-2570,1,2.9887615,2.9887615,0.04145,0.04145,2022,361.857,87.1880397,32.0840435
TOI-2580,1,3.39775,3.39775,0.048,0.048,2024,379.253,62.1992072,67.1165264
TOI-2583 A,1,4.5207265,4.5207265,0.0571,0.0571,2023,566.189,272.2670293,45.3368996
TOI-2587 A,1,5.45664,5.45664,0.0635,0.0635,2023,373.675,115.9317105,-1.073333
TOI-2589,1,61.6277,61.6277,0.3,0.3,2023,200.273,107.4881501,-37.230948
TOI-260,1,13.475853,13.475853,0.0943,0.0943,2024,20.1852,4.7730178,-9.9661505
TOI-261,1,3.3639254,3.3639254,0.034792189,0.034792189,2024,114.495,15.2181412,-24.4239934
TOI-262,1,11.14529,11.14529,0.163,0.163,2023,43.932,32.534687,-31.0706272
TOI-2641,1,4.880974,4.880974,0.0607,0.0607,2023,344.045,171.1303716,-42.7321394
TOI-269,1,3.6977104,3.6977104,0.0345,0.0345,2021,57.0225,75.8462827,-54.1777213
TOI-2714,1,2.499387,2.499387,0.036,0.036,2024,597.873,61.4012482,-14.9267458
TOI-2768,1,1.50801,1.50801,0.027,0.027,2024,78.4525,99.3641336,-15.4812031
TOI-277,1,3.994,3.994,0.0269,0.0269,2022,64.6692,19.0766985,-20.9532772
TOI-2796,1,4.8084983,4.8084983,0.0569,0.0569,2023,350.343,84.1527191,0.8962788
TOI-2803 A,1,1.96229325,1.96229325,0.03185,0.03185,2023,494.818,93.1147397,-23.4924956
TOI-2818,1,4.039709,4.039709,0.0493,0.0493,2023,312.674,119.0598183,-35.1167104
TOI-2842,1,3.5514058,3.5514058,0.0475,0.0475,2023,460.995,108.0442066,-10.63934
TOI-2876,1,6.2996431,6.2996431,0.0654,0.0654,2025,225.744,110.2473528,-21.1146384
TOI-2886,1,1.60200105,1.60200105,0.02871,0.02871,2025,413.673,110.0076569,-10.5698414
TOI-2969,1,1.8237146,1.8237146,0.0261,0.0261,2025,163.996,150.0626247,-47.4452436
TOI-2977,1,2.3505614,2.3505614,0.03386,0.03386,2023,,143.9265177,-60.3574758
TOI-2981,1,3.601501,3.601501,0.048,0.048,2024,527.789,163.487394,-25.5245988
TOI-2986,1,3.2783662,3.2783662,0.04489,0.04489,2025,563.149,163.7715605,-6.4784524
TOI-2989,1,3.122832,3.122832,0.0384,0.0384,2025,195.795,171.2316754,-27.0623619
TOI-2992,1,3.007812,3.007812,0.0434,0.0434,2025,542.026,164.3165643,-32.3224375
TOI-3023,1,3.9014971,3.9014971,0.0505,0.0505,2023,389.916,165.3158231,-72.3567044
TOI-3071,1,1.266938,1.266938,0.0249,0.0249,2024,485.219,173.2790517,-56.5033871
TOI-3135,1,3.7065585,3.7065585,0.04756,0.04756,2025,221.673,207.8592276,-69.7725635
TOI-3160 A,1,3.971281,3.971281,0.0505,0.0505,2025,567.678,224.5658555,-27.6825503
TOI-3235,1,2.59261842,2.59261842,0.02709,0.02709,2023,72.811,207.4738488,-46.0665139
TOI-3261,1,0.8831331,0.8831331,0.01714,0.01714,2024,300.141,47.7285242,-73.531972
TOI-329,1,5.70439,5.70439,0.0638,0.0638,2024,284.388,351.3210955,-15.6346313
TOI-332,1,0.777038,0.777038,0.0159,0.0159,2023,222.852,348.0589516,-44.8764852
TOI-3321,1,3.6525145,3.6525145,0.047,0.047,2024,285.895,265.7603351,-65.0082516
TOI-3331 A,1,2.0180231,2.0180231,0.03144,0.03144,2022,217.193,271.3241672,-34.107171
TOI-3353,1,4.6657965,4.6657965,0.060118218,0.060118218,2024,78.7577,106.5298146,-75.8195594
TOI-3362,1,18.09547,18.09547,0.153,0.153,2021,366.987,155.9841428,-56.8431169
TOI-3364,1,5.8768918,5.8768918,0.0675,0.0675,2023,277.899,144.5377709,-49.3352226
TOI-3464,1,3.6515568,3.6515568,0.0515,0.0515,2025,597.774,234.4830357,-44.7899772
TOI-3474,1,3.8795105,3.8795105,0.0502,0.0502,2025,420.123,233.5033482,-47.9636597
TOI-3486,1,2.21778105,2.21778105,0.03138,0.03138,2025,154.715,249.4432035,-59.3051077
TOI-3523 A,1,2.30458952,2.30458952,0.03559,0.03559,2025,645.294,304.2834581,42.9065338
TOI-3540 A,1,3.119999,3.119999,0.04289,0.04289,2022,,328.9113712,28.1794996
TOI-3568,1,4.417965,4.417965,0.0485,0.0485,2024,197.906,322.6023682,34.7395805
TOI-3593,1,3.8212867,3.8212867,0.0481,0.0481,2025,226.63,331.506364,34.2116583
TOI-3629,1,3.936551,3.936551,0.043,0.043,2022,130.091,359.7933851,39.3142556
TOI-3682,1,3.3462406,3.3462406,0.048,0.048,2025,404.211,50.2752271,25.2972658
TOI-3688 A,1,3.246075,3.246075,0.0456,0.0456,2023,396.378,39.2823371,54.8512152
TOI-3693,1,9.088516,9.088516,0.0813,0.0813,2022,176.436,15.6543938,51.3038918
TOI-3714,1,2.154849,2.154849,0.027,0.027,2022,112.71,69.5523415,39.4580035
TOI-3757,1,3.438753,3.438753,0.03845,0.03845,2022,181.139,91.0036423,55.0199793
TOI-3785,1,4.6747373,4.6747373,0.043,0.043,2023,79.7634,130.9002258,63.0780768
TOI-3807,1,2.8989727,2.8989727,0.0421,0.0421,2023,421.745,139.1125648,69.0741284
TOI-3819,1,3.2443141,3.2443141,0.04611,0.04611,2023,558.141,121.8632568,29.3886446
TOI-3837,1,11.88865,11.88865,0.099,0.099,2025,311.705,152.6662832,24.2731213
TOI-3856,1,2.04360352,2.04360352,0.0325,0.0325,2025,314.443,145.2229223,27.950158
TOI-3877,1,4.123596,4.123596,0.0529,0.0529,2025,493.77,170.4544727,33.9913822
TOI-3884,1,4.5445828,4.5445828,0.0361,0.0361,2022,43.1448,181.5718341,12.5070258
TOI-3894,1,4.33454,4.33454,0.05354,0.05354,2024,417.365,201.3748265,52.7681036
TOI-3912,1,3.4936264,3.4936264,0.0463,0.0463,2023,465.992,215.8014956,24.0765639
TOI-3919,1,7.433234,7.433234,0.0795,0.0795,2024,604.591,208.9447534,40.3918061
TOI-3976 A,1,6.607662,6.607662,0.0743,0.0743,2023,516.087,224.3560083,44.2743223
TOI-3980,1,3.6089254,3.6089254,0.0494,0.0494,2025,486.721,12.8419374,59.5758606
TOI-3984 A,1,4.353326,4.353326,0.041,0.041,2023,108.883,226.3371468,36.7869747
TOI-4087,1,3.1774835,3.1774835,0.04469,0.04469,2023,301.676,217.9257785,83.3727061
TOI-4127,1,56.39879,56.39879,0.3081,0.3081,2023,319.632,105.4045516,72.4149297
TOI-4137,1,3.8016122,3.8016122,0.05222,0.05222,2022,334.993,77.612879,70.391079
TOI-4145 A,1,4.0664428,4.0664428,0.04823,0.04823,2023,205.387,39.4297435,80.2673838
TOI-4153,1,4.6174141,4.6174141,0.06311,0.06311,2024,423.84,335.3934698,82.2160792
TOI-4184,1,4.9019804,4.9019804,0.0336,0.0336,2023,69.3649,43.8284749,-79.4147039
TOI-4201,1,3.5819194,3.5819194,0.04,0.04,2023,189.011,90.4747237,-13.461371
TOI-4214,1,3.4913885,3.4913885,0.05018,0.05018,2025,346.881,110.2495104,-13.9262649
TOI-4336 A,1,16.336334,16.336334,0.0872,0.0872,2024,22.5455,206.1070129,-40.3373505
TOI-4364,1,5.424019,5.424019,0.04753,0.04753,2025,43.9662,80.066927,-4.2392481
TOI-4377,1,4.378081,4.378081,0.0579,0.0579,2023,455.82,164.9324709,-82.2213501
TOI-4406,1,30.08364,30.08364,0.201,0.201,2023,261.834,18.0485164,-56.9253875
TOI-4438,1,7.44628,7.44628,0.0534,0.0534,2024,30.0346,270.3172389,35.5948992
TOI-444,1,17.9636,17.9636,0.133,0.133,2023,57.3973,64.1839982,-26.7664071
TOI-4443,1,1.8498567,1.8498567,0.029962645,0.029962645,2024,56.0739,274.2686643,21.9095459
TOI-4463 A,1,2.8807198,2.8807198,0.04036,0.04036,2023,173.117,279.3581286,18.7299522
TOI-4465,1,101.94054,101.94054,0.416,0.416,2025,121.139,276.1340312,15.8418856
TOI-4479,1,1.1589,1.1589,0.0164,0.0164,2022,80.6532,316.0969388,24.6536739
TOI-4487 A,1,3.9540709,3.9540709,0.05448,0.05448,2025,479.145,306.4220814,45.9710306
TOI-4495,1,5.1830043,5.1830043,0.061732577,0.061732577,2024,132.214,286.3624951,37.0259902
TOI-4515,1,15.266446,15.266446,0.118,0.118,2024,193.499,21.1861778,21.5130638
TOI-4527,1,0.3994445,0.3994445,0.008332353,0.008332353,2024,18.1037,19.4722574,5.4711996
TOI-4551,1,9.95581,9.95581,0.0994,0.0994,2023,215.986,184.9787579,-25.8278531
TOI-4559,1,3.965991,3.965991,0.0359,0.0359,2024,31.6354,211.0135378,-30.0141252
TOI-4602,1,3.9812091,3.9812091,0.05099712,0.05099712,2024,63.0637,60.6003316,31.3298354
TOI-4603,1,7.24599,7.24599,0.0888,0.0888,2023,225.643,83.8659288,21.2942417
TOI-4633,1,271.9445,271.9445,0.847,0.847,2024,95.2016,256.8431021,62.475548
TOI-4638,1,10.283918787,10.283918787,0.093013,0.093013,2024,168.248,12.8206627,12.7879858
TOI-4641,1,22.09341,22.09341,0.173,0.173,2023,86.3501,42.5582023,25.3335334
TOI-470,1,12.19148,12.19148,0.119,0.119,2023,130.46,94.0099043,-25.0314111
TOI-4734,1,6.235633,6.235633,0.074,0.074,2025,563.068,90.3581219,12.5478825
TOI-4791,1,4.28088,4.28088,0.0555,0.0555,2023,328.802,109.3883818,-19.8289392
TOI-4794,1,3.5658116,3.5658116,0.0492,0.0492,2025,543.008,110.4835517,-12.5654781
TOI-480,1,6.866196,6.866196,0.077,0.077,2024,54.5306,88.3784618,-16.2653974
TOI-481,1,10.33111,10.33111,0.097,0.097,2020,179.366,110.5126861,-57.384998
TOI-4860,1,1.5227591,1.5227591,0.01808,0.01808,2023,80.1423,183.563961,-13.1748411
TOI-4914,1,10.60057,10.60057,0.098,0.098,2024,299.89,204.5426717,-28.1429206
TOI-4961,1,7.479182,7.479182,0.0726,0.0726,2025,213.073,192.5018624,-59.8919345
TOI-4994,1,21.491984,21.491984,0.1515,0.1515,2024,329.304,283.1325335,-78.4344302
TOI-500,1,0.548177,0.548177,0.01189,0.01189,2022,47.3924,106.559098,-47.5878156
TOI-5005,1,6.3085044,6.3085044,0.06614,0.06614,2024,207.891,238.108194,-48.1451
TOI-5027,1,10.24368,10.24368,0.093,0.093,2025,204.429,243.8850212,-69.2170972
TOI-5076,1,23.443162,23.443162,0.1481,0.1481,2024,82.857,50.5104166,17.2392094
TOI-5082,1,4.240122,4.240122,0.051204842,0.051204842,2024,43.1406,106.569578,22.6831477
TOI-5108,1,6.753581,6.753581,0.073,0.073,2025,130.919,166.2695041,11.2464069
TOI-5110,1,30.158577,30.158577,0.2157,0.2157,2024,392.259,94.4042694,31.6103309
TOI-5143,1,5.2097118,5.2097118,0.05602,0.05602,2025,181.38,165.3651202,5.1394812
TOI-5153,1,20.33003,20.33003,0.158,0.158,2022,390.484,91.5403204,-19.9534443
